GeneID	HBXGZ	HBXHA	HBXHB	HBXHC	HBXHG	HBXHH	HBXHN	HBXHO	HBXHP	HBXHS	HBXHT	HBXHU	HBXHW	HBXHX	HBXHY	HBXHZ	HBXNA	HBXNB	HBXNC	HBXNG	HBXNH	HBXNN	HBXNO	HBXNP	HBXNS	HBXNT	HBXNU
639297646	185.16	191.14	183.19	196.4	160.18	162.36	181.09	158.37	157.72	179.82	151.55	147.51	148.36	128.93	110.63	211.59	211.44	180.67	516.29	596.92	334.99	447.54	507.67	319.36	86.26	103.72	123.35
639297648	298.27	282.79	297.83	74.18	70.21	80.16	82.23	86.72	87.36	95.1	91.77	90.17	74.63	64.71	68.1	86.08	65.17	78.0	58.67	87.31	70.21	104.18	124.5	96.45	110.97	47.11	65.05
639297649	462.54	486.83	466.51	448.78	309.4	307.6	396.25	288.42	358.96	334.34	328.68	236.84	374.76	388.28	364.8	3398.08	3731.79	2897.27	3929.31	4152.98	3634.51	3238.33	3187.33	2900.02	991.15	2045.94	1941.92
639297650	41.32	48.36	49.18	43.91	35.94	41.6	44.51	48.52	43.88	36.33	37.11	39.65	39.77	35.91	35.89	99.07	114.03	96.02	141.13	110.06	88.57	67.92	59.87	69.69	59.56	90.02	76.66
639297651	25.58	25.09	27.5	31.87	25.09	30.38	34.58	29.37	31.82	30.86	29.08	28.0	28.04	26.77	26.26	507.27	386.5	447.86	661.95	633.56	573.75	578.43	524.47	586.42	262.19	393.11	378.11
639297652	17.45	14.98	16.54	12.76	12.39	11.52	17.41	19.42	16.61	17.12	16.65	18.4	14.7	15.73	21.48	14.67	13.86	12.1	10.99	9.21	11.83	11.68	10.09	14.08	13.13	18.39	14.56
639297653	446.28	464.14	479.74	487.56	478.34	494.48	481.35	450.2	474.22	468.87	467.57	435.4	439.53	441.37	483.15	62.13	64.34	108.22	55.43	56.83	53.73	109.82	125.83	103.52	120.57	84.87	83.39
639297654	34.93	34.96	39.18	47.42	33.28	43.41	50.66	54.43	52.17	51.88	56.19	45.1	39.93	47.81	54.98	16.92	15.55	22.5	27.97	27.95	32.78	32.44	40.94	37.91	37.33	34.32	30.99
639297655	298.87	284.99	299.03	199.64	181.89	216.28	206.87	187.26	213.28	181.09	165.32	149.41	208.96	188.41	222.72	25.41	18.74	41.2	24.61	19.58	25.14	35.62	29.06	29.92	61.35	31.06	39.99
639297656	445.2	477.45	465.3	458.06	502.41	472.37	429.42	432.05	436.31	436.17	433.46	446.8	433.21	415.4	406.64	16.57	16.12	56.84	12.27	10.7	13.96	21.29	33.25	24.95	39.32	33.99	32.0
639297657	1.1	1.94	1.67	1.65	1.1	2.22	3.53	2.48	1.98	1.67	1.64	1.26	1.52	1.67	2.56	4.28	4.91	1.42	0.87	2.2	1.8	3.79	2.11	6.86	2.66	3.28	1.39
639297658	86.36	81.94	93.17	61.38	59.03	58.61	70.34	65.03	65.17	67.05	59.01	64.92	54.28	60.33	66.0	10.18	9.15	13.11	8.58	7.91	6.91	12.16	13.11	10.21	28.53	14.75	10.56
639297659	84.15	88.73	91.33	203.44	274.16	210.88	153.52	176.53	161.07	203.35	177.2	210.93	210.67	199.24	183.08	18.28	5.72	33.51	8.05	18.17	19.41	19.29	28.24	20.66	103.91	23.69	38.22
639297660	52.89	47.12	49.04	83.08	87.7	91.08	72.88	82.58	83.84	86.04	94.72	80.79	89.82	79.61	78.36	18.1	8.08	24.27	4.29	9.84	11.86	14.77	12.3	17.7	42.77	17.94	30.25
639297661	179.42	141.3	156.62	201.49	204.12	186.95	211.67	222.15	221.38	192.08	220.43	200.84	181.1	172.19	229.69	931.84	971.25	895.57	1414.51	1136.49	1152.03	1157.17	1037.96	1143.75	584.05	775.0	619.79
639297662	1.71	2.25	1.44	1.09	0.26	2.52	2.41	1.28	1.02	1.73	0.68	0.49	2.28	2.07	0.9	5.14	4.53	1.16	0.57	2.12	2.53	2.0	2.01	3.7	1.83	2.73	0.76
639297663	15.66	18.29	16.63	20.79	14.68	18.14	18.52	18.61	26.46	15.6	15.08	21.27	18.77	16.38	16.28	14.51	9.81	11.83	3.76	7.85	12.35	9.96	10.63	12.64	11.67	10.77	13.44
639297664	249.12	275.69	274.04	232.57	236.64	241.38	208.18	178.17	197.63	171.33	178.59	186.39	232.89	247.71	236.6	9.81	10.23	27.14	8.38	11.55	10.15	14.72	23.06	15.41	32.4	19.5	21.73
639297665	10.77	13.08	8.41	40.76	42.56	41.2	36.25	36.26	40.46	35.61	37.42	35.89	40.89	30.71	32.99	7.99	8.1	12.5	7.72	8.08	8.69	13.08	7.88	12.76	17.85	13.83	15.35
639297666	7.75	8.54	9.26	4.92	4.26	4.57	5.83	5.94	5.53	5.95	6.17	4.36	4.62	3.84	4.21	5.57	5.45	4.77	3.37	4.94	2.57	7.36	5.61	8.81	3.91	4.53	4.21
639297667	26.1	31.73	27.55	14.29	11.76	15.0	17.71	17.13	19.06	18.4	23.6	14.76	13.1	16.52	15.16	23.68	16.02	20.55	18.54	26.81	25.7	34.11	30.03	34.01	16.58	20.56	22.85
639297668	552.43	584.61	572.4	449.73	504.77	500.09	418.39	439.16	450.68	471.9	453.0	413.46	395.73	366.68	402.38	214.35	172.85	270.11	83.85	118.08	128.19	277.83	379.61	330.99	154.29	115.94	114.73
639297669	129.9	125.49	122.14	122.39	106.59	102.33	105.14	113.12	123.8	91.43	84.38	86.85	83.76	97.56	89.46	20.81	14.1	27.85	10.02	15.16	15.47	38.09	49.16	47.67	19.1	21.94	17.27
639297670	116.38	131.66	135.54	101.95	83.92	81.92	73.59	96.75	104.96	72.88	81.25	79.81	90.93	84.17	93.61	12.3	13.15	30.21	8.01	10.09	13.75	13.58	18.14	21.63	34.67	20.99	20.68
639297671	295.57	279.49	270.79	343.09	313.16	337.67	312.71	353.34	349.96	308.5	288.6	303.41	338.91	298.52	287.17	126.12	95.54	161.84	80.51	104.31	128.73	164.39	171.08	167.49	374.94	188.46	221.71
639297672	122.35	106.01	108.02	138.4	132.89	139.66	158.28	156.07	152.53	138.61	135.85	132.78	150.11	141.31	147.01	42.53	34.95	63.26	21.68	34.69	39.2	68.78	80.24	70.86	120.82	57.08	74.76
639297673	145.8	131.07	154.52	86.87	68.36	78.97	104.34	116.85	102.65	123.03	114.19	134.48	106.88	97.19	104.16	765.65	1118.29	642.16	656.64	529.19	456.83	614.64	587.58	696.28	248.6	577.24	426.01
639297674	383.14	396.19	400.21	109.73	105.63	109.28	154.23	166.58	133.63	205.28	200.08	217.17	157.02	149.43	134.78	376.2	325.0	347.79	326.36	423.88	427.27	557.02	597.38	575.13	111.47	268.5	214.85
639297675	2.44	1.25	0.72	0.91	1.32	0.86	3.95	0.92	1.92	2.89	1.7	1.52	3.26	1.29	1.7	3.76	6.47	1.74	0.48	4.13	3.81	5.33	4.1	4.4	2.76	6.84	1.27
639297676	2.64	1.3	2.31	1.89	0.62	0.97	1.14	2.33	2.29	3.26	1.11	0.92	1.23	1.14	1.39	6.35	5.33	2.4	3.07	6.55	3.58	3.77	3.56	5.57	2.59	3.86	4.54
639297677	18.41	17.59	16.86	26.94	26.08	29.66	29.73	25.76	26.98	27.59	23.09	20.64	20.12	27.25	28.45	23.59	12.11	22.14	13.48	17.31	23.58	22.64	26.69	22.95	18.59	20.15	21.01
639297678	1.26	0.0	0.75	4.71	0.68	4.74	4.32	1.89	1.32	2.98	0.87	6.92	4.63	4.45	3.51	29.9	35.81	32.32	57.49	47.53	36.68	44.63	42.96	46.86	14.23	37.22	19.7
639297679	191.05	100.73	111.92	130.69	106.71	110.84	170.4	244.99	215.8	212.74	226.62	224.09	186.8	117.9	174.43	1818.28	2258.8	1774.71	3954.75	3561.94	3141.28	2834.79	2536.72	2762.65	1017.98	2288.03	1423.59
639297680	1.28	2.63	0.76	2.87	3.45	0.0	1.46	0.0	1.34	0.76	1.78	2.56	2.14	0.0	4.16	5.63	3.31	2.43	5.54	3.1	6.65	9.86	3.31	5.83	2.89	0.65	0.67
639297681	11.52	12.59	12.22	26.54	23.77	26.63	28.0	30.88	28.79	27.5	29.72	28.69	27.52	22.66	23.08	139.73	90.21	122.42	210.35	250.02	219.83	172.06	168.02	161.81	160.99	125.99	156.49
639297682	651.58	668.07	694.13	716.1	741.15	761.48	815.69	732.15	752.2	820.98	822.36	860.04	789.64	797.9	755.9	32.1	25.11	113.12	25.85	34.95	46.3	38.11	58.28	44.62	82.56	51.72	56.73
639297683	31.5	30.6	28.13	48.97	49.29	48.13	52.6	57.34	59.59	46.37	45.12	50.17	44.71	48.85	51.08	105.1	102.41	97.62	153.28	128.97	126.58	116.45	113.32	118.65	127.94	141.56	119.94
639297684	51.19	54.07	54.67	14.84	8.64	8.98	15.69	11.76	14.42	20.33	13.78	10.29	20.14	16.73	19.15	24.82	23.47	25.02	19.21	16.24	19.04	17.24	25.63	21.43	10.92	17.49	13.52
639297685	84.21	79.47	86.95	74.33	60.69	65.55	75.58	63.32	75.02	61.81	63.53	57.56	71.0	73.45	79.39	8.69	8.24	11.65	5.71	5.61	4.11	7.18	10.35	8.91	7.25	6.31	5.77
639297686	3731.59	3370.43	3217.25	10140.14	10982.33	10664.29	8949.14	9578.32	10855.82	7916.67	8260.09	7499.33	11438.36	10829.83	10880.28	9877.52	7340.37	10389.47	5287.03	8140.43	9976.75	8733.96	10056.22	9726.02	11997.74	13875.73	13388.32
639297687	122.32	148.03	158.66	109.85	113.42	106.71	106.37	101.14	115.49	106.42	106.37	101.25	94.59	93.17	120.4	27.42	16.79	39.28	10.17	9.64	15.35	21.42	24.22	22.98	41.0	20.68	26.94
639297688	0.0	0.0	0.0	0.0	0.0	0.0	2.63	0.0	1.81	2.04	0.0	0.0	5.76	7.32	4.81	6.07	0.0	0.0	2.72	3.34	0.0	3.54	1.78	3.93	1.3	0.0	0.0
639297689	129.71	119.6	118.88	80.11	18.61	23.54	33.23	39.82	26.66	41.82	34.99	33.31	22.41	24.13	21.57	9983.3	15783.61	8698.88	7527.93	6028.5	4956.08	5758.27	5521.8	5635.84	1685.45	3716.94	3673.38
639297690	1.89	4.53	2.98	0.94	0.0	0.0	1.92	0.95	0.66	1.49	0.0	0.0	0.84	0.0	0.0	3.32	4.56	4.19	4.46	7.92	9.17	3.23	8.46	6.69	2.37	0.64	0.66
639297691	69.88	85.43	74.73	57.91	50.77	52.67	66.43	66.12	74.04	68.21	83.66	65.69	59.74	53.75	55.31	90.99	97.48	83.13	176.24	159.59	117.81	126.68	139.31	144.63	67.68	79.88	74.76
639297692	52.08	48.11	51.72	52.61	44.22	49.3	56.61	53.51	49.89	43.82	47.7	51.64	44.23	41.02	48.5	41.63	46.02	47.37	62.05	63.4	66.22	69.52	74.94	74.68	36.16	42.81	43.45
639297693	39.04	48.46	42.59	40.77	39.53	40.13	42.69	41.82	40.85	38.4	39.05	38.18	32.91	35.99	36.47	45.8	38.7	38.28	39.71	43.82	42.69	55.1	59.28	58.81	31.64	38.58	26.8
639297694	144.97	157.64	141.37	158.77	127.22	166.83	150.26	136.58	169.57	165.27	151.31	155.12	142.58	143.24	135.86	33.05	23.03	64.5	36.15	42.43	70.21	55.77	71.22	59.72	60.55	79.44	74.75
639297695	207.22	191.22	192.94	199.33	201.06	199.97	214.91	199.94	199.76	226.83	205.49	203.91	184.73	186.63	208.69	55.58	38.76	70.85	67.59	94.79	104.89	83.89	100.03	80.44	110.99	92.7	113.94
639297696	0.0	0.71	0.41	1.03	0.74	0.0	1.05	2.07	3.26	0.0	0.0	0.0	1.61	0.98	2.57	7.89	3.57	0.98	0.81	3.0	1.44	2.83	2.14	4.45	2.6	2.11	0.72
639297697	1.38	0.0	1.09	0.69	0.25	0.86	0.7	1.38	0.48	1.09	0.64	0.69	2.61	0.97	0.85	6.45	7.11	4.79	1.99	2.22	1.43	7.3	2.84	5.92	1.21	1.17	0.72
639297698	6.22	8.84	7.36	4.29	4.64	9.9	8.37	11.14	8.53	3.4	11.95	8.12	5.11	5.41	9.33	15.97	16.31	15.9	9.4	11.56	11.93	20.13	10.37	16.7	8.64	22.41	11.96
639297699	126.11	120.51	119.05	155.01	141.13	156.24	145.57	133.85	175.25	149.48	151.6	134.47	119.93	128.6	119.29	11.42	11.75	21.87	11.22	17.9	17.33	14.07	27.43	19.19	13.4	20.29	21.64
639297700	43.84	35.53	38.02	38.97	39.98	38.08	39.6	41.94	47.45	43.27	43.25	38.89	38.58	37.46	37.98	7.32	5.59	9.86	6.81	9.42	9.67	8.99	11.17	10.1	8.71	8.92	6.65
639297701	89.95	79.66	82.45	87.78	83.3	87.28	90.63	81.15	92.13	93.79	94.0	96.66	69.14	68.61	61.37	34.88	18.65	35.0	17.2	20.72	32.38	28.45	37.29	24.1	37.44	27.77	29.81
639297702	91.77	95.93	89.93	106.79	96.04	105.19	98.89	96.47	97.65	106.81	97.44	111.0	87.69	91.77	79.99	36.61	20.72	44.28	14.72	22.0	25.57	29.61	40.47	28.16	62.88	31.69	32.64
639297703	152.18	149.04	147.59	224.45	202.35	215.31	200.63	212.04	222.25	201.57	200.88	201.77	149.58	143.68	150.62	41.5	21.34	56.56	13.6	16.56	28.28	23.5	33.23	26.12	100.49	50.05	68.22
639297704	530.89	575.1	580.0	491.91	441.29	484.67	476.96	402.81	462.43	395.05	386.29	396.63	456.21	521.62	505.47	18.28	14.84	69.83	18.67	16.91	22.02	23.06	42.72	26.35	40.45	41.21	45.09
639297705	4.61	4.28	5.45	4.26	2.36	3.51	6.01	6.26	8.75	5.71	5.18	5.7	5.42	5.89	5.09	5.4	4.76	1.87	0.69	2.97	1.37	2.93	0.91	5.33	2.15	2.23	0.91
639297706	3.36	2.71	3.4	2.63	3.7	4.29	4.44	4.2	5.7	4.16	5.1	4.39	4.53	3.27	4.15	3.37	2.35	1.29	0.82	2.47	1.16	2.54	1.16	3.64	0.9	1.38	0.25
639297707	0.76	0.39	1.36	0.57	2.47	1.44	5.23	1.15	2.4	1.81	5.83	1.14	0.76	3.24	4.96	1.01	1.97	1.09	0.0	0.0	0.79	3.13	0.0	1.74	0.86	0.0	0.0
639297708	5.11	5.38	5.87	3.39	3.82	3.6	4.64	7.14	4.31	4.53	2.95	3.96	6.06	2.81	3.82	3.11	2.93	1.35	0.67	1.51	1.18	2.47	2.34	3.77	2.03	1.88	1.18
639297709	55.35	56.13	54.27	278.56	430.19	297.59	213.68	258.97	238.77	193.41	194.59	187.96	383.72	343.22	369.78	103.82	34.64	115.81	39.0	96.77	170.28	106.71	107.04	96.12	542.89	186.4	243.15
639297710	172.1	156.8	151.64	344.91	220.08	291.17	333.57	330.99	411.43	228.32	241.34	233.51	2213.6	2235.99	2345.59	5746.15	7404.78	5209.41	4823.03	11431.7	12524.59	5989.18	5876.53	6173.37	3370.68	6385.92	5645.03
639297711	17.26	16.3	13.95	78.44	92.51	86.88	65.61	76.43	77.47	67.39	63.55	56.87	87.67	73.65	83.78	623.33	671.68	566.88	1010.74	1010.7	989.19	926.73	907.85	890.37	564.38	771.67	638.18
639297712	31.23	34.44	32.76	51.42	62.24	52.54	48.89	60.43	56.37	52.78	54.55	50.74	58.47	62.31	64.97	10.06	5.18	16.34	5.64	12.83	20.84	11.23	13.82	12.36	71.38	32.89	42.79
639297713	3735.33	3836.4	4125.07	3083.47	3113.56	3143.88	2772.41	2763.96	3039.88	2739.37	2859.1	2697.75	2472.84	3095.62	3370.01	72.52	84.66	349.94	85.52	80.76	94.71	149.36	132.91	136.38	461.61	189.39	168.72
639297714	42.82	44.39	39.73	70.0	77.29	74.07	75.11	86.37	80.86	87.71	79.34	83.93	70.42	67.46	76.81	51.49	31.15	55.23	57.23	64.58	83.87	58.16	64.08	59.49	94.37	74.2	62.2
639297715	30.81	28.61	33.75	54.01	59.37	50.02	48.21	60.51	49.99	68.84	70.85	65.87	47.4	41.23	51.17	40.15	28.21	46.17	47.92	53.75	55.24	58.72	57.41	60.0	88.06	53.46	49.13
639297716	38.06	36.66	39.52	41.47	37.23	45.34	34.26	32.07	48.46	40.3	34.82	35.5	43.82	42.26	51.84	12.84	7.98	14.36	7.32	10.76	7.25	11.08	9.61	10.34	19.5	12.18	16.27
639297717	37.89	35.35	31.12	46.77	32.87	42.07	39.41	36.94	36.14	23.02	27.74	25.73	26.52	39.76	48.6	7.85	4.75	9.99	2.07	3.81	2.73	7.56	4.89	7.18	6.33	2.95	6.03
639297718	26.36	29.0	27.56	47.36	23.45	22.64	36.89	47.61	38.06	43.82	52.46	55.28	25.75	26.44	23.4	78.49	109.84	78.31	154.91	124.78	100.77	124.22	112.76	129.77	62.64	91.74	64.83
639297719	307.67	316.48	302.35	237.69	232.51	246.33	213.69	191.12	206.84	173.63	175.66	178.32	212.63	229.18	230.67	11.19	8.81	27.36	5.94	8.87	9.64	10.41	16.38	14.16	29.15	16.26	17.87
639297720	81.97	75.05	82.08	223.1	264.54	264.87	232.7	218.8	199.61	164.74	176.14	192.98	309.62	241.14	263.5	2755.62	1504.32	2409.58	359.46	986.56	1585.09	380.18	300.78	366.83	5944.86	3122.67	4444.59
639297721	68.5	69.22	63.85	195.91	214.73	202.4	224.06	184.51	188.81	169.56	160.73	160.63	190.03	240.64	277.51	2006.73	1009.43	1733.49	263.79	733.66	1066.4	249.74	184.78	242.15	4661.28	2440.7	3017.76
639297722	114.13	116.17	115.78	110.82	115.58	117.05	123.51	114.37	121.3	116.81	110.83	116.1	111.04	111.61	129.17	12.72	10.42	18.54	7.76	13.58	7.75	14.86	14.73	17.31	20.97	15.64	13.94
639297723	518.19	442.65	446.68	1031.52	1022.16	977.9	909.27	945.47	958.78	887.48	869.52	928.71	917.71	949.4	895.53	104.89	50.31	206.62	81.1	143.27	171.13	179.69	184.93	182.47	768.09	157.51	213.62
639297724	723.35	664.96	623.12	1586.58	1485.15	1597.21	1449.35	1397.29	1313.23	1302.8	1254.74	1457.32	1400.35	1488.44	1314.93	234.82	103.03	355.74	139.7	294.68	337.98	295.64	333.49	279.71	1221.22	306.89	406.59
639297725	710.56	616.12	641.98	1511.23	1631.9	1674.68	1572.53	1396.48	1325.63	1319.42	1331.45	1435.82	1630.2	1440.33	1374.13	291.0	151.75	406.17	183.78	316.89	410.46	325.17	394.11	298.75	1059.31	434.86	612.75
639297726	20.06	19.92	17.98	14.69	10.73	12.38	24.38	17.65	20.23	15.56	12.4	16.45	12.45	14.61	16.36	14.25	8.24	9.58	4.62	7.28	4.25	8.52	7.78	12.3	9.13	8.58	10.37
639297727	20.94	19.4	20.28	13.13	9.95	10.29	13.76	13.49	13.6	13.39	11.67	13.76	11.44	9.65	12.39	24.05	18.58	20.77	27.34	19.56	17.48	19.08	18.61	19.24	14.89	15.97	16.4
639297728	116.41	116.04	117.2	96.76	78.49	85.69	125.45	106.16	121.68	90.24	85.74	84.38	107.14	111.86	143.5	38.56	28.32	47.36	28.74	40.57	48.41	93.06	99.49	100.82	146.74	31.45	35.8
639297729	2.31	3.63	4.67	3.05	2.2	3.71	3.52	2.96	3.28	3.86	4.34	2.99	4.18	4.42	2.53	4.9	5.2	1.81	1.92	1.84	3.11	2.93	3.51	5.57	2.97	2.49	0.85
639297730	33.6	24.4	33.06	13.19	14.52	13.38	17.72	19.33	17.23	19.43	15.99	17.62	16.2	16.63	20.26	9.69	5.95	5.12	4.05	5.21	7.13	7.04	6.33	9.67	9.04	5.49	6.13
639297731	39.51	44.6	38.8	23.8	19.57	20.14	24.95	24.14	23.59	27.37	25.1	29.43	26.66	27.9	29.71	77.62	106.68	70.07	224.51	225.41	194.09	199.32	190.88	191.3	56.02	83.86	61.41
639297732	25.54	14.55	20.14	22.4	20.52	12.96	18.8	25.87	25.93	23.97	35.99	25.49	22.73	16.03	17.69	50.19	43.74	45.02	68.82	40.74	36.21	72.77	59.83	64.86	46.96	44.14	34.61
639297733	101.54	100.0	99.07	73.2	74.02	63.92	80.3	71.13	71.26	65.84	68.7	71.21	59.75	66.45	68.66	15.38	10.19	19.22	6.88	9.85	13.3	13.41	17.53	14.47	28.8	16.62	22.72
639297734	95.65	97.72	100.36	224.69	172.37	177.4	180.97	243.54	240.67	239.02	260.02	201.71	237.86	181.96	226.98	9862.37	9836.54	10392.84	1354.7	2991.69	3628.42	5567.21	5854.01	5344.02	2598.51	7687.57	6276.97
639297735	192.23	127.51	157.63	495.8	236.68	244.08	309.42	306.45	289.62	315.24	322.65	333.19	273.71	214.5	275.97	53668.58	59677.02	44604.54	25799.97	24800.17	22414.49	30270.23	28055.98	32602.94	7481.4	31563.06	22707.13
639297736	107.33	94.83	105.97	60.33	50.75	55.74	62.66	60.86	68.41	67.28	67.73	62.74	55.31	52.5	55.09	20.48	22.37	27.09	26.75	23.09	26.39	47.66	54.51	44.86	22.32	27.02	22.31
639297737	21.28	18.15	16.03	13.78	14.4	17.53	17.9	17.39	13.03	11.8	21.94	17.66	13.19	16.49	20.1	10.42	13.61	9.29	15.98	10.55	11.73	24.91	23.9	19.99	10.9	8.05	7.45
639297738	48.24	37.26	41.39	32.21	20.37	22.95	28.34	28.55	32.93	38.03	34.64	35.87	26.26	25.38	31.43	48.84	69.83	46.68	55.16	47.53	32.61	75.1	71.66	80.91	23.76	38.5	28.36
639297739	189.91	182.47	178.74	95.44	80.36	88.15	109.64	99.66	96.8	109.72	116.92	120.71	94.57	85.25	86.12	214.27	220.0	182.26	208.83	242.44	244.13	413.69	477.45	435.42	332.77	217.73	236.53
639297740	68.12	63.6	61.47	43.39	30.58	37.61	45.27	37.85	41.53	35.89	36.5	41.86	35.3	40.29	34.7	50.1	43.24	52.05	49.14	48.84	71.16	84.71	89.4	96.0	67.5	44.14	46.65
639297741	0.0	0.0	0.0	0.0	0.0	0.0	2.71	0.38	0.53	1.2	0.0	1.02	1.36	0.72	0.95	2.68	4.21	0.97	0.8	2.46	2.12	7.31	2.63	5.79	1.15	4.66	1.06
639297742	60.69	46.98	49.6	46.98	17.23	26.99	33.99	23.61	28.35	32.63	45.92	36.35	23.94	10.13	19.46	39.24	35.89	40.32	18.65	28.26	41.26	41.32	72.9	52.3	36.11	39.87	21.83
639297743	64.08	55.94	61.32	37.91	32.99	40.05	41.3	42.87	43.58	41.64	40.36	39.88	37.39	35.77	31.99	47.58	40.16	45.84	40.12	41.32	44.41	62.98	66.55	73.17	54.39	47.41	54.7
639297744	55.56	56.7	59.24	49.88	50.84	44.13	53.85	46.04	56.76	41.54	39.93	34.77	54.38	56.52	46.23	11.12	8.03	12.3	4.53	6.68	6.58	9.45	12.78	11.79	18.19	9.67	17.09
639297745	27.85	29.12	26.17	41.86	38.48	35.06	39.38	33.71	38.9	38.19	38.75	35.67	38.08	41.12	48.91	10.59	7.07	12.74	5.56	8.33	8.29	10.51	12.36	10.45	43.12	13.01	16.72
639297746	62.73	65.42	70.73	81.52	58.99	85.55	70.12	81.32	121.48	97.92	79.18	66.99	68.94	86.53	100.53	46.27	25.58	45.64	11.01	14.95	15.64	14.8	24.82	21.56	52.06	42.98	44.19
639297747	56.05	45.55	53.09	48.76	47.43	47.19	53.21	48.84	54.0	58.34	62.43	58.94	40.37	42.21	43.67	156.08	128.32	128.84	178.47	229.2	230.11	243.03	268.69	254.01	127.92	159.15	164.46
639297748	7.51	9.94	11.17	8.32	3.91	12.3	9.58	5.82	12.19	7.16	7.06	6.53	7.44	12.32	13.04	5.53	5.13	7.13	5.52	6.55	6.04	5.47	6.0	8.63	6.01	3.7	2.77
639297749	29.83	25.45	27.57	24.34	23.75	27.82	27.16	27.29	29.7	24.9	21.73	21.14	22.58	19.29	24.08	32.24	27.3	25.93	27.97	21.68	21.35	14.78	15.52	15.01	21.21	22.19	18.79
639297750	157.31	171.65	166.68	386.66	277.85	352.81	353.47	326.85	337.61	423.34	402.29	414.1	272.41	259.6	261.82	94.86	56.02	127.67	63.27	112.28	190.66	256.02	316.23	250.77	8341.17	322.64	1182.52
639297751	17.39	14.41	17.93	42.13	42.13	40.12	46.66	46.52	44.42	49.73	50.9	46.11	50.6	48.97	49.54	10.92	8.25	11.42	5.64	10.06	8.4	12.24	8.14	10.73	22.73	11.01	12.74
639297752	4.07	4.06	3.38	3.78	3.56	3.31	2.34	2.89	2.89	3.51	2.29	3.4	2.94	2.8	2.15	5.6	4.26	1.67	1.04	3.3	1.37	3.73	1.36	3.0	3.15	2.24	1.37
639297753	71.51	77.71	72.99	40.3	42.98	39.8	51.71	43.84	42.05	51.14	47.42	57.35	44.77	34.19	32.76	43.0	32.43	32.09	55.91	71.25	72.54	82.26	99.36	80.15	88.11	56.22	50.6
639297754	94.01	85.06	83.32	52.44	38.8	46.92	51.11	60.52	51.11	67.2	57.67	53.25	40.24	54.81	53.81	56.18	50.44	52.17	89.49	72.1	58.53	96.19	83.92	90.2	76.44	69.81	53.15
639297755	32.65	31.54	41.84	23.17	20.51	20.47	24.21	25.13	26.25	27.35	30.2	29.33	21.25	20.37	20.21	76.94	98.05	73.09	112.49	102.82	101.74	113.6	119.08	131.23	54.03	80.58	81.03
639297756	1288.77	1191.26	1219.78	1055.83	1025.27	1108.39	1113.47	1098.89	1095.17	1084.1	999.31	1098.42	1035.01	1100.32	1048.57	222.08	161.03	291.94	134.32	159.27	202.62	260.85	332.09	265.3	448.07	220.95	310.85
639297757	166.57	145.83	146.92	77.12	57.55	77.96	102.59	102.96	121.18	163.84	145.74	150.15	93.95	80.32	80.12	48.87	25.19	39.43	25.2	38.98	41.89	42.41	65.15	47.86	62.04	42.89	37.8
639297758	192.51	162.7	164.28	41.05	30.88	34.42	52.93	45.41	47.14	67.47	59.04	55.6	45.26	43.88	38.4	101.64	82.11	92.99	51.65	53.4	51.19	112.14	114.53	88.79	106.49	117.79	169.19
639297759	68.14	74.39	73.21	37.61	29.85	26.72	32.32	32.6	48.2	26.5	29.16	22.36	22.82	26.43	37.3	4.66	6.56	4.82	3.45	4.46	3.36	4.98	8.11	5.95	7.3	13.16	3.61
639297760	16.07	18.14	13.4	9.12	5.9	8.67	9.66	6.17	8.88	7.36	6.22	7.83	8.4	8.8	10.17	6.34	4.69	2.25	3.23	3.25	2.85	4.09	6.04	5.38	4.87	3.8	4.54
639297761	113.55	113.74	107.3	262.17	285.42	264.35	256.79	337.9	298.78	261.21	299.8	276.96	242.0	244.97	308.49	84.35	38.42	105.24	27.03	41.54	49.88	33.45	33.35	34.62	230.13	89.0	129.03
639297762	721.66	704.47	694.22	1112.07	1181.3	1167.45	1239.96	1167.96	1098.11	938.26	948.64	996.62	1091.15	1004.41	1036.81	519.29	280.96	561.7	199.01	368.22	462.46	455.89	445.6	424.03	1545.81	583.19	914.06
639297763	21.49	22.04	25.05	27.1	21.72	25.83	32.6	28.91	25.83	28.53	33.46	32.67	25.64	25.05	30.1	80.27	88.26	79.16	174.59	129.58	124.2	135.25	120.19	131.03	56.1	88.49	71.12
639297764	234.65	222.03	237.57	785.32	790.86	819.25	757.25	699.97	764.32	631.42	556.75	635.51	794.46	749.92	837.79	1425.36	931.55	1462.06	278.38	445.29	569.15	593.0	641.12	591.51	1432.62	1021.28	1187.97
639297765	97.67	99.37	104.61	93.18	102.23	88.65	93.84	99.65	92.16	113.35	107.06	119.86	72.94	58.2	64.14	20.99	15.16	29.28	21.11	32.12	39.01	52.43	59.1	53.34	84.08	26.06	21.69
639297766	108.56	132.32	121.29	111.96	119.89	116.99	104.68	109.86	108.15	121.83	121.11	131.97	86.1	82.54	63.14	35.39	20.99	41.54	26.32	59.38	65.97	83.87	103.23	76.01	96.51	37.84	32.59
639297767	561.43	526.94	521.28	510.01	545.13	527.47	504.47	493.75	464.7	528.63	551.08	553.98	408.32	370.03	367.71	382.41	273.91	415.12	254.69	417.13	453.85	563.99	591.85	563.08	610.69	405.55	452.93
