	cond_1v2_log2FC	cond_1v2_Padj	cond_1v2_Sig	cond_1v3_log2FC	cond_1v3_Padj	cond_1v3_Sig	cond_1v4_log2FC	cond_1v4_Padj	cond_1v4_Sig	cond_1v5_log2FC	cond_1v5_Padj	cond_1v5_Sig	cond_1v6_log2FC	cond_1v6_Padj	cond_1v6_Sig	cond_1v7_log2FC	cond_1v7_Padj	cond_1v7_Sig	cond_1v8_log2FC	cond_1v8_Padj	cond_1v8_Sig	cond_1v9_log2FC	cond_1v9_Padj	cond_1v9_Sig	cond_2v3_log2FC	cond_2v3_Padj	cond_2v3_Sig	cond_2v4_log2FC	cond_2v4_Padj	cond_2v4_Sig	cond_2v5_log2FC	cond_2v5_Padj	cond_2v5_Sig	cond_2v6_log2FC	cond_2v6_Padj	cond_2v6_Sig	cond_2v7_log2FC	cond_2v7_Padj	cond_2v7_Sig	cond_2v8_log2FC	cond_2v8_Padj	cond_2v8_Sig	cond_2v9_log2FC	cond_2v9_Padj	cond_2v9_Sig	cond_3v4_log2FC	cond_3v4_Padj	cond_3v4_Sig	cond_3v5_log2FC	cond_3v5_Padj	cond_3v5_Sig	cond_3v6_log2FC	cond_3v6_Padj	cond_3v6_Sig	cond_3v7_log2FC	cond_3v7_Padj	cond_3v7_Sig	cond_3v8_log2FC	cond_3v8_Padj	cond_3v8_Sig	cond_3v9_log2FC	cond_3v9_Padj	cond_3v9_Sig	cond_4v5_log2FC	cond_4v5_Padj	cond_4v5_Sig	cond_4v6_log2FC	cond_4v6_Padj	cond_4v6_Sig	cond_4v7_log2FC	cond_4v7_Padj	cond_4v7_Sig	cond_4v8_log2FC	cond_4v8_Padj	cond_4v8_Sig	cond_4v9_log2FC	cond_4v9_Padj	cond_4v9_Sig	cond_5v6_log2FC	cond_5v6_Padj	cond_5v6_Sig	cond_5v7_log2FC	cond_5v7_Padj	cond_5v7_Sig	cond_5v8_log2FC	cond_5v8_Padj	cond_5v8_Sig	cond_5v9_log2FC	cond_5v9_Padj	cond_5v9_Sig	cond_6v7_log2FC	cond_6v7_Padj	cond_6v7_Sig	cond_6v8_log2FC	cond_6v8_Padj	cond_6v8_Sig	cond_6v9_log2FC	cond_6v9_Padj	cond_6v9_Sig	cond_7v8_log2FC	cond_7v8_Padj	cond_7v8_Sig	cond_7v9_log2FC	cond_7v9_Padj	cond_7v9_Sig	cond_8v9_log2FC	cond_8v9_Padj	cond_8v9_Sig
639300218	0.33  	0.13  	FALSE	0.31  	0.15  	FALSE	0.21  	0.37  	FALSE	0.32  	0.14  	FALSE	-0.12 	0.55  	FALSE	0.59  	0.0019	TRUE	0.77  	3.6e-05	TRUE	-0.54 	0.0043	TRUE	-0.016	0.98  	FALSE	-0.12 	0.76  	FALSE	-0.0076	0.99  	FALSE	-0.45 	0.018 	TRUE	0.26  	0.18  	FALSE	0.44  	0.02  	TRUE	-0.87 	3.7e-06	TRUE	-0.11 	0.92  	FALSE	0.0084	1     	FALSE	-0.43 	0.023 	TRUE	0.28  	0.16  	FALSE	0.46  	0.016 	TRUE	-0.85 	5.5e-06	TRUE	0.11  	0.77  	FALSE	-0.32 	0.089 	FALSE	0.38  	0.047 	TRUE	0.57  	0.0028	TRUE	-0.75 	7.9e-05	TRUE	-0.44 	0.021 	TRUE	0.27  	0.18  	FALSE	0.45  	0.018 	TRUE	-0.86 	4.4e-06	TRUE	0.7   	0.00084	TRUE	0.89  	1.8e-05	TRUE	-0.42 	0.047 	TRUE	0.18  	0.54  	FALSE	-1.1  	9e-09 	TRUE	-1.3  	1.3e-11	TRUE
639300219	0.33  	0.58  	FALSE	0.51  	0.36  	FALSE	0.12  	0.85  	FALSE	0.52  	0.34  	FALSE	-0.21 	0.67  	FALSE	1.1   	0.014 	TRUE	1.8   	0.0001	TRUE	-0.43 	0.37  	FALSE	0.18  	0.92  	FALSE	-0.21 	0.84  	FALSE	0.19  	0.91  	FALSE	-0.54 	0.25  	FALSE	0.8   	0.087 	FALSE	1.4   	0.0017	TRUE	-0.76 	0.11  	FALSE	-0.39 	0.84  	FALSE	0.011 	1     	FALSE	-0.72 	0.12  	FALSE	0.62  	0.19  	FALSE	1.3   	0.0064	TRUE	-0.94 	0.047 	TRUE	0.4   	0.64  	FALSE	-0.33 	0.48  	FALSE	1     	0.03  	TRUE	1.6   	0.00033	TRUE	-0.55 	0.26  	FALSE	-0.73 	0.12  	FALSE	0.61  	0.2   	FALSE	1.2   	0.0072	TRUE	-0.95 	0.045 	TRUE	1.3   	0.011 	TRUE	2     	0.00011	TRUE	-0.22 	0.7   	FALSE	0.63  	0.34  	FALSE	-1.6  	0.0014	TRUE	-2.2  	5.2e-06	TRUE
639300220	-0.28 	0.29  	FALSE	-0.24 	0.36  	FALSE	0.046 	0.88  	FALSE	-0.37 	0.14  	FALSE	-0.012	0.96  	FALSE	0.72  	0.0096	TRUE	-0.0025	0.99  	FALSE	-0.053	0.83  	FALSE	0.044 	0.97  	FALSE	0.33  	0.37  	FALSE	-0.087	0.92  	FALSE	0.27  	0.24  	FALSE	1     	0.00024	TRUE	0.28  	0.23  	FALSE	0.23  	0.34  	FALSE	0.29  	0.66  	FALSE	-0.13 	1     	FALSE	0.23  	0.31  	FALSE	0.96  	0.00035	TRUE	0.24  	0.3   	FALSE	0.19  	0.44  	FALSE	-0.42 	0.2   	FALSE	-0.058	0.81  	FALSE	0.67  	0.016 	TRUE	-0.049	0.84  	FALSE	-0.099	0.7   	FALSE	0.36  	0.11  	FALSE	1.1   	5.1e-05	TRUE	0.37  	0.11  	FALSE	0.32  	0.18  	FALSE	0.73  	0.024 	TRUE	0.0097	0.98  	FALSE	-0.041	0.89  	FALSE	-0.72 	0.038 	TRUE	-0.77 	0.01  	TRUE	-0.051	0.86  	FALSE
639300221	-0.69 	0.18  	FALSE	-0.62 	0.22  	FALSE	0.066 	0.92  	FALSE	-0.84 	0.086 	FALSE	-0.56 	0.21  	FALSE	-0.1  	0.84  	FALSE	-0.49 	0.27  	FALSE	0.19  	0.7   	FALSE	0.061 	0.98  	FALSE	0.75  	0.26  	FALSE	-0.15 	0.93  	FALSE	0.12  	0.79  	FALSE	0.58  	0.21  	FALSE	0.19  	0.67  	FALSE	0.87  	0.056 	FALSE	0.69  	0.54  	FALSE	-0.22 	1     	FALSE	0.063 	0.89  	FALSE	0.52  	0.26  	FALSE	0.13  	0.77  	FALSE	0.81  	0.076 	FALSE	-0.91 	0.14  	FALSE	-0.63 	0.16  	FALSE	-0.17 	0.74  	FALSE	-0.56 	0.21  	FALSE	0.12  	0.81  	FALSE	0.28  	0.53  	FALSE	0.74  	0.11  	FALSE	0.35  	0.44  	FALSE	1     	0.024 	TRUE	0.46  	0.43  	FALSE	0.069 	0.93  	FALSE	0.75  	0.15  	FALSE	-0.39 	0.6   	FALSE	0.29  	0.62  	FALSE	0.68  	0.18  	FALSE
639300222	-1.3  	0.0085	TRUE	-1.3  	0.0094	TRUE	-0.56 	0.33  	FALSE	-1.2  	0.016 	TRUE	-1.3  	0.0039	TRUE	-0.64 	0.21  	FALSE	-1.4  	0.0027	TRUE	-1.2  	0.0084	TRUE	0.023 	0.99  	FALSE	0.75  	0.27  	FALSE	0.1   	0.95  	FALSE	-0.014	0.98  	FALSE	0.67  	0.16  	FALSE	-0.07 	0.88  	FALSE	0.076 	0.88  	FALSE	0.72  	0.52  	FALSE	0.082 	1     	FALSE	-0.038	0.93  	FALSE	0.65  	0.18  	FALSE	-0.093	0.84  	FALSE	0.053 	0.92  	FALSE	-0.64 	0.36  	FALSE	-0.76 	0.091 	FALSE	-0.078	0.88  	FALSE	-0.82 	0.07  	FALSE	-0.67 	0.15  	FALSE	-0.12 	0.8   	FALSE	0.56  	0.25  	FALSE	-0.17 	0.7   	FALSE	-0.028	0.96  	FALSE	0.68  	0.24  	FALSE	-0.056	0.94  	FALSE	0.091 	0.88  	FALSE	-0.74 	0.27  	FALSE	-0.59 	0.28  	FALSE	0.15  	0.79  	FALSE
639300223	-2.4  	5.4e-10	TRUE	-1.8  	7.7e-06	TRUE	0.0009	1     	FALSE	-2.2  	1.3e-08	TRUE	-1.7  	3.6e-06	TRUE	-0.89 	0.03  	TRUE	-0.89 	0.022 	TRUE	-2.9  	6.2e-15	TRUE	0.62  	0.42  	FALSE	2.4   	3e-09 	TRUE	0.19  	0.89  	FALSE	0.62  	0.082 	FALSE	1.5   	8.7e-05	TRUE	1.5   	4.5e-05	TRUE	-0.51 	0.16  	FALSE	1.8   	0.00015	TRUE	-0.43 	0.82  	FALSE	0.0045	0.99  	FALSE	0.86  	0.025 	TRUE	0.86  	0.02  	TRUE	-1.1  	0.0014	TRUE	-2.2  	5.8e-08	TRUE	-1.7  	3.8e-06	TRUE	-0.89 	0.031 	TRUE	-0.9  	0.023 	TRUE	-2.9  	9.3e-15	TRUE	0.44  	0.23  	FALSE	1.3   	0.00065	TRUE	1.3   	0.0004	TRUE	-0.7  	0.055 	FALSE	0.86  	0.058 	FALSE	0.85  	0.061 	FALSE	-1.1  	0.004 	TRUE	-0.0072	0.99  	FALSE	-2    	4.5e-07	TRUE	-2    	1.6e-07	TRUE
639300224	0.86  	8.7e-07	TRUE	0.65  	0.00017	TRUE	1.2   	2.1e-11	TRUE	0.76  	9.2e-06	TRUE	1.6   	9.4e-20	TRUE	2.3   	3.4e-27	TRUE	2.3   	2.1e-33	TRUE	1.9   	1.7e-25	TRUE	-0.21 	0.66  	FALSE	0.31  	0.24  	FALSE	-0.091	0.89  	FALSE	0.74  	5.9e-05	TRUE	1.4   	5.5e-11	TRUE	1.4   	4.6e-13	TRUE	1     	5.3e-08	TRUE	0.52  	0.05  	FALSE	0.12  	0.99  	FALSE	0.95  	1e-07 	TRUE	1.6   	1.6e-14	TRUE	1.6   	1.5e-17	TRUE	1.2   	1.5e-11	TRUE	-0.4  	0.09  	FALSE	0.43  	0.024 	TRUE	1.1   	4.4e-07	TRUE	1.1   	3e-08 	TRUE	0.72  	0.00022	TRUE	0.83  	4.7e-06	TRUE	1.5   	1.7e-12	TRUE	1.5   	5.7e-15	TRUE	1.1   	1.7e-09	TRUE	0.69  	0.0082	TRUE	0.67  	0.0051	TRUE	0.29  	0.21  	FALSE	-0.015	0.97  	FALSE	-0.39 	0.13  	FALSE	-0.38 	0.12  	FALSE
639300225	-0.44 	0.27  	FALSE	-0.51 	0.18  	FALSE	-0.57 	0.14  	FALSE	-0.61 	0.098 	FALSE	-5.2  	1.2e-65	TRUE	-5.3  	8.7e-68	TRUE	-4.1  	1.1e-41	TRUE	-4.2  	4.4e-42	TRUE	-0.066	0.97  	FALSE	-0.13 	0.87  	FALSE	-0.17 	0.89  	FALSE	-4.8  	2.1e-57	TRUE	-4.9  	1.5e-59	TRUE	-3.7  	7.9e-35	TRUE	-3.7  	4.2e-35	TRUE	-0.063	0.98  	FALSE	-0.11 	1     	FALSE	-4.7  	4.8e-59	TRUE	-4.8  	2.9e-61	TRUE	-3.6  	2e-35 	TRUE	-3.7  	9.7e-36	TRUE	-0.044	0.96  	FALSE	-4.7  	1.6e-55	TRUE	-4.7  	1.3e-57	TRUE	-3.6  	4.1e-33	TRUE	-3.6  	2.1e-33	TRUE	-4.6  	1.4e-55	TRUE	-4.7  	1.1e-57	TRUE	-3.5  	5.2e-33	TRUE	-3.6  	2.7e-33	TRUE	-0.093	0.81  	FALSE	1.1   	0.00086	TRUE	1.1   	0.00083	TRUE	1.2   	0.00032	TRUE	1.1   	0.00013	TRUE	-0.023	0.95  	FALSE
639300226	-2    	0.059 	FALSE	-2.1  	0.035 	TRUE	-1.7  	0.11  	FALSE	-2.8  	0.0075	TRUE	-4.7  	5.3e-06	TRUE	-3.2  	0.0017	TRUE	-4.5  	9.8e-06	TRUE	-3.3  	0.00076	TRUE	-0.14 	NA    	NA	0.3   	NA    	NA	-0.78 	0.77  	FALSE	-2.7  	0.0012	TRUE	-1.2  	0.2   	FALSE	-2.5  	0.0023	TRUE	-1.4  	0.13  	FALSE	0.43  	NA    	NA	-0.64 	NA    	NA	-2.6  	0.00055	TRUE	-1    	0.23  	FALSE	-2.4  	0.0013	TRUE	-1.2  	0.14  	FALSE	-1.1  	0.46  	FALSE	-3    	0.00057	TRUE	-1.5  	0.12  	FALSE	-2.8  	0.0012	TRUE	-1.7  	0.072 	FALSE	-1.9  	0.0072	TRUE	-0.4  	0.64  	FALSE	-1.8  	0.014 	TRUE	-0.58 	0.49  	FALSE	1.5   	0.11  	FALSE	0.16  	NA    	NA	1.3   	0.095 	FALSE	-1.4  	NA    	NA	-0.18 	0.88  	FALSE	1.2   	0.14  	FALSE
639300227	-0.046	0.97  	FALSE	-0.5  	0.52  	FALSE	-0.56 	0.49  	FALSE	-0.79 	0.29  	FALSE	-2.9  	1.8e-06	TRUE	-2.4  	0.0001	TRUE	-2    	0.0012	TRUE	-0.47 	0.51  	FALSE	-0.46 	0.82  	FALSE	-0.51 	NA    	NA	-0.75 	0.66  	FALSE	-2.8  	3e-06 	TRUE	-2.4  	0.00015	TRUE	-1.9  	0.0017	TRUE	-0.42 	0.56  	FALSE	-0.057	0.99  	FALSE	-0.29 	1     	FALSE	-2.4  	1.4e-05	TRUE	-1.9  	0.0008	TRUE	-1.5  	0.0084	TRUE	0.035 	0.95  	FALSE	-0.23 	0.87  	FALSE	-2.3  	4.7e-05	TRUE	-1.9  	0.0017	TRUE	-1.4  	0.015 	TRUE	0.092 	0.9   	FALSE	-2.1  	0.00015	TRUE	-1.6  	0.0047	TRUE	-1.2  	0.036 	TRUE	0.32  	0.64  	FALSE	0.45  	0.52  	FALSE	0.88  	0.2   	FALSE	2.4   	0.0002	TRUE	0.42  	NA    	NA	2     	0.0026	TRUE	1.5   	0.021 	TRUE
639300228	-0.78 	0.46  	FALSE	-1.3  	0.18  	FALSE	0.016 	0.99  	FALSE	-2.2  	0.014 	TRUE	-3.5  	2.8e-05	TRUE	-2    	0.022 	TRUE	-3.5  	2.5e-05	TRUE	-2.3  	0.0066	TRUE	-0.48 	0.85  	FALSE	0.8   	NA    	NA	-1.4  	0.32  	FALSE	-2.7  	0.00035	TRUE	-1.2  	0.14  	FALSE	-2.7  	0.00031	TRUE	-1.5  	0.056 	FALSE	1.3   	NA    	NA	-0.95 	0.77  	FALSE	-2.2  	0.0013	TRUE	-0.73 	0.35  	FALSE	-2.2  	0.0012	TRUE	-1    	0.17  	FALSE	-2.2  	0.037 	TRUE	-3.5  	2.9e-05	TRUE	-2    	0.021 	TRUE	-3.5  	2.6e-05	TRUE	-2.3  	0.0071	TRUE	-1.3  	0.064 	FALSE	0.22  	0.8   	FALSE	-1.3  	0.06  	FALSE	-0.076	0.92  	FALSE	1.5   	0.094 	FALSE	-0.025	0.98  	FALSE	1.2   	0.13  	FALSE	-1.5  	NA    	NA	-0.29 	0.76  	FALSE	1.2   	0.12  	FALSE
639300229	-0.2  	0.81  	FALSE	-0.4  	0.58  	FALSE	-0.31 	0.69  	FALSE	-0.21 	0.79  	FALSE	-1.8  	0.0014	TRUE	-1.1  	0.071 	FALSE	-1.1  	0.058 	FALSE	-1.5  	0.01  	TRUE	-0.2  	0.93  	FALSE	-0.11 	NA    	NA	-0.0061	1     	FALSE	-1.6  	0.0043	TRUE	-0.9  	0.14  	FALSE	-0.91 	0.12  	FALSE	-1.3  	0.027 	TRUE	0.091 	0.98  	FALSE	0.2   	1     	FALSE	-1.4  	0.0091	TRUE	-0.7  	0.24  	FALSE	-0.71 	0.21  	FALSE	-1.1  	0.055 	FALSE	0.11  	0.95  	FALSE	-1.5  	0.0072	TRUE	-0.79 	0.19  	FALSE	-0.8  	0.17  	FALSE	-1.2  	0.043 	TRUE	-1.6  	0.004 	TRUE	-0.9  	0.14  	FALSE	-0.9  	0.12  	FALSE	-1.3  	0.027 	TRUE	0.7   	0.32  	FALSE	0.7   	0.35  	FALSE	0.32  	0.63  	FALSE	-0.0047	NA    	NA	-0.38 	0.59  	FALSE	-0.38 	0.56  	FALSE
639300230	-0.2  	0.54  	FALSE	-0.26 	0.38  	FALSE	-0.36 	0.24  	FALSE	0.091 	0.8   	FALSE	-1.7  	1.6e-12	TRUE	-2.5  	9.7e-26	TRUE	-1.5  	5e-10 	TRUE	-1.3  	2.1e-08	TRUE	-0.062	0.96  	FALSE	-0.16 	0.77  	FALSE	0.29  	0.67  	FALSE	-1.5  	4e-10 	TRUE	-2.3  	2.4e-22	TRUE	-1.3  	6.4e-08	TRUE	-1.1  	1.9e-06	TRUE	-0.095	0.95  	FALSE	0.36  	0.72  	FALSE	-1.4  	3.5e-10	TRUE	-2.2  	3.6e-23	TRUE	-1.2  	7.1e-08	TRUE	-1.1  	2.5e-06	TRUE	0.45  	0.23  	FALSE	-1.3  	1.4e-08	TRUE	-2.1  	3.2e-20	TRUE	-1.1  	1.5e-06	TRUE	-0.99 	3.2e-05	TRUE	-1.8  	5.5e-14	TRUE	-2.6  	4.7e-28	TRUE	-1.6  	2.6e-11	TRUE	-1.4  	1.7e-09	TRUE	-0.8  	0.00098	TRUE	0.19  	0.58  	FALSE	0.32  	0.22  	FALSE	0.98  	6.9e-05	TRUE	1.1   	1.3e-06	TRUE	0.13  	0.63  	FALSE
639300231	-0.18 	0.44  	FALSE	-0.086	0.72  	FALSE	-0.28 	0.2   	FALSE	-0.028	0.91  	FALSE	-0.47 	0.009 	TRUE	-1.9  	2.5e-27	TRUE	-0.55 	0.0022	TRUE	-0.48 	0.0088	TRUE	0.092 	0.89  	FALSE	-0.098	0.8   	FALSE	0.15  	0.81  	FALSE	-0.3  	0.11  	FALSE	-1.7  	9.2e-23	TRUE	-0.38 	0.039 	TRUE	-0.31 	0.11  	FALSE	-0.19 	0.77  	FALSE	0.057 	1     	FALSE	-0.39 	0.031 	TRUE	-1.8  	1.2e-25	TRUE	-0.47 	0.0091	TRUE	-0.4  	0.033 	TRUE	0.25  	0.4   	FALSE	-0.2  	0.28  	FALSE	-1.6  	1.5e-20	TRUE	-0.28 	0.13  	FALSE	-0.21 	0.28  	FALSE	-0.45 	0.014 	TRUE	-1.9  	9.4e-27	TRUE	-0.53 	0.0037	TRUE	-0.45 	0.015 	TRUE	-1.4  	4.9e-15	TRUE	-0.081	0.8   	FALSE	-0.0088	0.97  	FALSE	1.3   	5.8e-13	TRUE	1.4   	8.9e-15	TRUE	0.072 	0.75  	FALSE
639300232	0.077 	0.82  	FALSE	-0.03 	0.93  	FALSE	-0.17 	0.58  	FALSE	-0.2  	0.51  	FALSE	-2.2  	1.8e-21	TRUE	-2.7  	8.9e-32	TRUE	-2.2  	5e-23 	TRUE	-1.2  	3.6e-07	TRUE	-0.11 	0.91  	FALSE	-0.25 	0.57  	FALSE	-0.28 	0.68  	FALSE	-2.2  	1.8e-22	TRUE	-2.7  	6.1e-33	TRUE	-2.3  	4.3e-24	TRUE	-1.3  	8.4e-08	TRUE	-0.14 	0.91  	FALSE	-0.17 	0.99  	FALSE	-2.1  	1.6e-21	TRUE	-2.6  	3.9e-32	TRUE	-2.2  	3.5e-23	TRUE	-1.2  	5.2e-07	TRUE	-0.025	0.97  	FALSE	-2    	1.8e-18	TRUE	-2.5  	3.5e-28	TRUE	-2.1  	6e-20 	TRUE	-1    	1.6e-05	TRUE	-2    	2.5e-18	TRUE	-2.5  	4.1e-28	TRUE	-2    	8e-20 	TRUE	-0.99 	2.1e-05	TRUE	-0.51 	0.051 	FALSE	-0.08 	0.84  	FALSE	0.97  	8.4e-05	TRUE	0.43  	0.15  	FALSE	1.5   	2.2e-10	TRUE	1     	9e-06 	TRUE
639300233	0.96  	0.00094	TRUE	0.79  	0.0069	TRUE	0.35  	0.29  	FALSE	0.84  	0.0043	TRUE	-0.17 	0.53  	FALSE	-2    	5.2e-14	TRUE	-1    	0.00011	TRUE	0.19  	0.52  	FALSE	-0.17 	0.86  	FALSE	-0.62 	0.1   	FALSE	-0.13 	0.91  	FALSE	-1.1  	3.1e-05	TRUE	-2.9  	4e-28 	TRUE	-2    	1.2e-13	TRUE	-0.78 	0.0059	TRUE	-0.45 	0.52  	FALSE	0.042 	1     	FALSE	-0.97 	0.00032	TRUE	-2.8  	6.3e-26	TRUE	-1.8  	5.4e-12	TRUE	-0.61 	0.031 	TRUE	0.49  	0.23  	FALSE	-0.52 	0.056 	FALSE	-2.3  	1.4e-18	TRUE	-1.4  	2.5e-07	TRUE	-0.16 	0.6   	FALSE	-1    	0.0002	TRUE	-2.8  	2.5e-26	TRUE	-1.9  	2.5e-12	TRUE	-0.65 	0.022 	TRUE	-1.8  	9.4e-11	TRUE	-0.85 	0.0062	TRUE	0.36  	0.26  	FALSE	0.94  	0.0023	TRUE	2.1   	4.8e-15	TRUE	1.2   	1.9e-05	TRUE
639300234	-0.33 	0.088 	FALSE	-0.078	0.72  	FALSE	-0.097	0.67  	FALSE	-0.17 	0.42  	FALSE	0.96  	1.4e-07	TRUE	1.4   	1.1e-11	TRUE	1.3   	1.2e-12	TRUE	1.2   	8e-11 	TRUE	0.25  	0.53  	FALSE	0.23  	0.4   	FALSE	0.16  	0.76  	FALSE	1.3   	8.6e-13	TRUE	1.8   	4.2e-17	TRUE	1.7   	4.1e-19	TRUE	1.5   	8.2e-17	TRUE	-0.019	0.99  	FALSE	-0.091	1     	FALSE	1     	7e-09 	TRUE	1.5   	4.2e-13	TRUE	1.4   	2.1e-14	TRUE	1.3   	2.3e-12	TRUE	-0.072	0.85  	FALSE	1.1   	6.5e-09	TRUE	1.5   	4.1e-13	TRUE	1.4   	2.4e-14	TRUE	1.3   	2.4e-12	TRUE	1.1   	3.8e-10	TRUE	1.6   	2e-14 	TRUE	1.5   	6.1e-16	TRUE	1.4   	7.9e-14	TRUE	0.48  	0.073 	FALSE	0.38  	0.14  	FALSE	0.26  	0.28  	FALSE	-0.095	0.82  	FALSE	-0.22 	0.42  	FALSE	-0.13 	0.62  	FALSE
639300235	0.19  	0.31  	FALSE	0.19  	0.28  	FALSE	0.27  	0.14  	FALSE	0.082 	0.67  	FALSE	1.1   	8.4e-12	TRUE	1.7   	2.1e-16	TRUE	1.8   	1.6e-23	TRUE	1.6   	4.8e-19	TRUE	0.0039	0.99  	FALSE	0.079 	0.82  	FALSE	-0.11 	0.84  	FALSE	0.94  	2.4e-08	TRUE	1.5   	5.8e-13	TRUE	1.6   	1.1e-18	TRUE	1.4   	1.4e-14	TRUE	0.075 	0.93  	FALSE	-0.11 	0.98  	FALSE	0.93  	1.1e-08	TRUE	1.5   	2.6e-13	TRUE	1.6   	2.2e-19	TRUE	1.4   	3.9e-15	TRUE	-0.18 	0.48  	FALSE	0.86  	3.4e-07	TRUE	1.4   	9.5e-12	TRUE	1.5   	4.9e-17	TRUE	1.3   	4.8e-13	TRUE	1     	2.3e-10	TRUE	1.6   	5.3e-15	TRUE	1.7   	1.2e-21	TRUE	1.5   	3.1e-17	TRUE	0.54  	0.034 	TRUE	0.69  	0.0028	TRUE	0.43  	0.05  	FALSE	0.14  	0.74  	FALSE	-0.11 	0.69  	FALSE	-0.25 	0.3   	FALSE
639300236	0.3   	0.14  	FALSE	0.18  	0.39  	FALSE	0.19  	0.37  	FALSE	0.19  	0.36  	FALSE	1.2   	5.5e-10	TRUE	1.9   	1.5e-14	TRUE	1.5   	3.3e-14	TRUE	1.7   	1.2e-16	TRUE	-0.12 	0.83  	FALSE	-0.11 	0.78  	FALSE	-0.11 	0.86  	FALSE	0.88  	7.1e-06	TRUE	1.6   	2.3e-10	TRUE	1.2   	3.1e-09	TRUE	1.4   	3.3e-11	TRUE	0.016 	0.99  	FALSE	0.012 	1     	FALSE	1     	1.1e-07	TRUE	1.7   	2.8e-12	TRUE	1.3   	1.5e-11	TRUE	1.5   	9.7e-14	TRUE	-0.0037	0.99  	FALSE	0.99  	3.4e-07	TRUE	1.7   	9.1e-12	TRUE	1.3   	7.2e-11	TRUE	1.5   	5.5e-13	TRUE	0.99  	2.4e-07	TRUE	1.7   	5.9e-12	TRUE	1.3   	4.1e-11	TRUE	1.5   	2.8e-13	TRUE	0.67  	0.025 	TRUE	0.33  	0.27  	FALSE	0.51  	0.047 	TRUE	-0.35 	0.38  	FALSE	-0.16 	0.62  	FALSE	0.18  	0.52  	FALSE
639300237	-1.8  	9.7e-19	TRUE	-1.7  	7e-16 	TRUE	-1.3  	6.5e-10	TRUE	-1.7  	7.2e-16	TRUE	-0.91 	1.5e-05	TRUE	0.27  	0.27  	FALSE	-0.17 	0.44  	FALSE	-1.2  	9.7e-09	TRUE	0.16  	0.8   	FALSE	0.51  	0.052 	FALSE	0.16  	0.82  	FALSE	0.93  	4.2e-06	TRUE	2.1   	2.8e-21	TRUE	1.7   	4.7e-16	TRUE	0.64  	0.0018	TRUE	0.35  	0.44  	FALSE	-0.0026	1     	FALSE	0.77  	0.00014	TRUE	1.9   	1.6e-18	TRUE	1.5   	1.7e-13	TRUE	0.48  	0.021 	TRUE	-0.36 	0.23  	FALSE	0.42  	0.044 	TRUE	1.6   	1.3e-12	TRUE	1.2   	3e-08 	TRUE	0.13  	0.57  	FALSE	0.77  	0.00014	TRUE	1.9   	1.8e-18	TRUE	1.5   	1.9e-13	TRUE	0.48  	0.02  	TRUE	1.2   	1.6e-06	TRUE	0.74  	0.0025	TRUE	-0.29 	0.23  	FALSE	-0.44 	0.17  	FALSE	-1.5  	6.1e-10	TRUE	-1    	4.1e-06	TRUE
639300238	-2.1  	1.1e-18	TRUE	-2    	4.7e-17	TRUE	-1.3  	1.1e-07	TRUE	-1.8  	4.6e-14	TRUE	-1.3  	9.8e-08	TRUE	-0.19 	0.49  	FALSE	-0.38 	0.13  	FALSE	-1.9  	2.6e-15	TRUE	0.1   	0.91  	FALSE	0.77  	0.0049	TRUE	0.29  	0.6   	FALSE	0.82  	0.00031	TRUE	1.9   	1e-14 	TRUE	1.7   	1.7e-13	TRUE	0.24  	0.33  	FALSE	0.67  	0.059 	FALSE	0.19  	0.97  	FALSE	0.72  	0.0016	TRUE	1.8   	2.1e-13	TRUE	1.6   	3.7e-12	TRUE	0.13  	0.6   	FALSE	-0.48 	0.13  	FALSE	0.048 	0.84  	FALSE	1.1   	6.9e-06	TRUE	0.93  	8.4e-05	TRUE	-0.54 	0.023 	TRUE	0.53  	0.022 	TRUE	1.6   	6.5e-11	TRUE	1.4   	1.2e-09	TRUE	-0.056	0.83  	FALSE	1.1   	9.6e-05	TRUE	0.89  	0.0011	TRUE	-0.59 	0.024 	TRUE	-0.19 	0.66  	FALSE	-1.7  	1.4e-10	TRUE	-1.5  	2.1e-09	TRUE
639300239	-2.1  	2.6e-23	TRUE	-2    	5.8e-20	TRUE	-1.6  	1.8e-13	TRUE	-2    	4.4e-21	TRUE	-1.5  	3e-12 	TRUE	-0.53 	0.021 	TRUE	-0.63 	0.004 	TRUE	-2.2  	1.8e-24	TRUE	0.17  	0.81  	FALSE	0.52  	0.064 	FALSE	0.11  	0.89  	FALSE	0.64  	0.0023	TRUE	1.6   	8.5e-14	TRUE	1.5   	1e-12 	TRUE	-0.027	0.91  	FALSE	0.35  	0.5   	FALSE	-0.056	1     	FALSE	0.48  	0.024 	TRUE	1.4   	2.2e-11	TRUE	1.3   	2.3e-10	TRUE	-0.19 	0.4   	FALSE	-0.41 	0.18  	FALSE	0.12  	0.58  	FALSE	1.1   	5.9e-07	TRUE	0.98  	4.3e-06	TRUE	-0.55 	0.012 	TRUE	0.53  	0.012 	TRUE	1.5   	3.7e-12	TRUE	1.4   	4.1e-11	TRUE	-0.14 	0.56  	FALSE	0.97  	5.7e-05	TRUE	0.86  	0.00041	TRUE	-0.67 	0.0046	TRUE	-0.11 	0.79  	FALSE	-1.6  	4.3e-13	TRUE	-1.5  	3.9e-12	TRUE
